"ID","Modul","Tip","Ruta ili fajl","Akcija/kontrola","Očekivani rezultat","Izvor implementacije","Preduslovi","Status","Prioritet","Dokaz","Napomena","Preporučeni test"
"CTL-1172","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:289","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1173","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:289","Textarea: Textarea bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1174","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:289","ProductPicker: ProductPicker bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1175","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:290","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1176","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:290","select: select bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1177","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:290","Input: Prilagođen naziv","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1178","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:290","Input: Link (opciono)","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1179","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:290","IconButton: () => onChange({ ...block, items: block.items.filter((_, at) => at !== index) })","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1180","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:290","Button: Dodaj piktogram","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1181","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:291","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1182","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:291","Textarea: Textarea bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1183","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:291","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1184","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:291","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1185","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:295","select: select bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1186","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:329","Input: name","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1187","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:330","Button: Biblioteka","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1188","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:333","input: file","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1189","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:338","button: button","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1190","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:355","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1191","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:355","Button: Pretraži","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1192","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:355","button: button","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1193","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:355","IconButton: () => { const next = [...skus]; [next[index - 1], next[index]] = [next[index]!, next[index - 1]!]; onChange(next); }","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1194","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:355","IconButton: () => { const next = [...skus]; [next[index + 1], next[index]] = [next[index]!, next[index + 1]!]; onChange(next); }","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
"CTL-1195","Admin/CMS","UI_CONTROL","src/components/admin/landing-page-editor.tsx:355","IconButton: () => onChange(skus.filter((_, at) => at !== index))","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/components/admin/landing-page-editor.tsx","Odgovarajuće stanje/sesija; izolovana QA baza za mutacije","PARTIAL","P1","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","E2E: klik/tastatura, validacija, refresh/persistence, authorization i rollback"
